business_name,sector,followers_count,post_date,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,posting_hour,discount_percent,engagement,engagement_rate,like_rate,comment_rate,view_rate,view_engagement_rate,week,is_video,is_reel,posting_time_bin,caption_length_bin,hashtags_count_bin,emoji_count_bin,engagement_level,business_size_bin,high_engagement,high_view_rate,high_comment_rate
KFC Palestine,Cafes/Restaurants,59900,1763769600000,Saturday,1,reel,جديد من كنتاكي: ساندويش أرابيتا الطعم الأسطوري العالمي، بنكهة فلسطينية ps ساندويش بخبزة البيتا الخاصة مع دجاج كنتاكي المقرمش، بطاطا، كولسلو، وخيارات من صوص حار وبارد، فريش... مقرمش... وبشهي ع الآخر,221,0,1,863.0,10,2200000,Arabic,False,True,False,False,True,True,0,0,0,873.0,0.0145742905,0.014407345600000001,0.00016694490000000001,36.7278797997,0.0003968182,2025-11-17/2025-11-23,0,1,night,long,none,few,high,medium,1,1,1
KFC Palestine,Cafes/Restaurants,59900,1694649600000,Thursday,1,reel,🥰🥰 #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,203,22,2,1449.0,9,451000,Mixed,True,True,True,False,True,True,0,0,0,1458.0,0.0243405676,0.024190317200000002,0.0001502504,7.5292153589,0.0032328160000000003,2023-09-11/2023-09-17,0,1,night,long,many,few,high,medium,1,1,1
KFC Palestine,Cafes/Restaurants,59900,1693353600000,Wednesday,1,reel,الصاحب الصح: اللي ما بحكي لا لدجاج كنتاكي 😆,49,0,1,118.0,7,127000,Arabic,False,True,False,False,False,True,0,0,0,125.0,0.0020868114,0.0019699499000000002,0.0001168614,2.1202003339,0.0009842520000000001,2023-08-28/2023-09-03,0,1,night,short,none,few,medium,medium,0,1,1
KFC Palestine,Cafes/Restaurants,59900,1693094400000,Sunday,1,reel,كولسلو برجر: دجاج كنتاكي بالخلطة الأصلية مع سلطة الكولسلو المميزة في ساندويش واحد لذة وقرمشة مضاعفة 😍❤️😍 #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,315,22,4,930.0,8,308000,Mixed,True,True,True,False,True,True,0,0,0,938.0,0.0156594324,0.0155258765,0.0001335559,5.141903172,0.0030454545,2023-08-21/2023-08-27,0,1,night,long,many,many,high,medium,1,1,1
KFC Palestine,Cafes/Restaurants,59900,1692144000000,Wednesday,1,reel,محبي الطعام أين أنتم؟ 😍 شارك الفيديو مع صاحبك ليعرفك على kfcpalestine خليه يجرب.,86,3,2,2347.0,7,108000,Mixed,True,True,False,False,False,True,0,0,0,2354.0,0.039298831400000005,0.0391819699,0.0001168614,1.8030050083,0.0217962963,2023-08-14/2023-08-20,0,1,night,medium,few,few,high,medium,1,1,1
KFC Palestine,Cafes/Restaurants,59900,1682812800000,Sunday,1,reel,الطعم.. والللو في كل مرة 😍 #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,227,22,1,510.0,5,26900,Mixed,True,True,True,False,True,True,0,0,0,515.0,0.008597662800000001,0.0085141903,8.34725e-05,0.449081803,0.0191449814,2023-04-24/2023-04-30,0,1,night,long,many,few,high,medium,1,0,1
KFC Palestine,Cafes/Restaurants,59900,1682208000000,Sunday,1,reel,حان وقت القرمشة 😍 أصدقاؤنا في بيت لحم رجعنا نكون معكم بعد انتهاء أعمال الصيانة والتجديد 📍 بيت لحم - محطة الباصات المركزية أهلاً وسهلاً فيكم 🥰,154,0,4,612.0,2,3287,Arabic,True,True,True,False,False,True,0,0,0,614.0,0.0102504174,0.0102170284,3.3389e-05,0.0548747913,0.1867964709,2023-04-17/2023-04-23,0,1,night,long,none,many,high,medium,1,0,0
KFC Palestine,Cafes/Restaurants,59900,1681776000000,Tuesday,1,reel,بآخر أيام الشهر الفضيل لازم تعيشوا أجواء الإفطار الرمضاني الرائعة في فروع دجاج كنتاكي 😍 أهلاً وسهلاً فيكم #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,318,22,1,1021.0,7,57400,Mixed,True,True,True,True,True,True,0,0,0,1028.0,0.0171619366,0.0170450751,0.0001168614,0.9582637730000001,0.0179094077,2023-04-17/2023-04-23,0,1,night,long,many,few,high,medium,1,1,1
KFC Palestine,Cafes/Restaurants,59900,1680652800000,Wednesday,1,reel,أجواء الإفطار الرمضاني في فروع دجاج كنتاكي 😍😍 رمضان كريم #رمضان #رمضان_كريم #كنتاكي #دجاج_كنتاكي #فلسطين kfc #palestine,136,6,2,566.0,5,26400,Mixed,False,True,True,True,True,True,0,0,0,571.0,0.009532554300000001,0.0094490818,8.34725e-05,0.4407345576,0.0216287879,2023-04-03/2023-04-09,0,1,night,medium,many,few,high,medium,1,0,1
KFC Palestine,Cafes/Restaurants,59900,1679875200000,Monday,1,reel,في شهر الخير عروض كنتاكي أكيد غير 😍 استمتعوا بألذ إفطار رمضاني مع دجاج كنتاكي 🌙 الوجبة الفردية: 1 ريزو + 3 كرسبي ستريبس + شوربة + فتوش + علبة فتوش عائلي + كولسلو قطع بسعر 33 شيكل. الوجبة العائلية: 2 ريزو + 4 قطع دجاج + 8 قطع كرسبي ستريبس + علبة فتوش عائلي + بطاطا عائلي + مشروب عائلي + 4 صحون شوربة. اطلبوا الآن ليوصلكم فطوركم قبل الأذان سخن وشهي ومقرمش 👌 170088777 📞 022948805 📞,438,0,7,148.0,7,90600,Arabic,True,True,False,True,False,True,0,0,0,155.0,0.0025876461,0.0024707846,0.0001168614,1.5125208681,0.0017108168,2023-03-27/2023-04-02,0,1,night,long,none,many,medium,medium,0,1,1
KFC Palestine,Cafes/Restaurants,59900,1676332800000,Tuesday,1,reel,اختار اللي تحبه ويسعدك 🥰 اختار دجاج كنتاكي,48,0,3,138.0,3,9430,Arabic,True,True,False,False,False,True,0,0,0,141.0,0.0023539232,0.0023038397,5.00835e-05,0.1574290484,0.01495228,2023-02-13/2023-02-19,0,1,night,short,none,few,medium,medium,0,0,0
KFC Palestine,Cafes/Restaurants,59900,1675468800000,Saturday,1,reel,ما يعدل المود غير الـ Good Food 😇😇😇😇 #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,244,22,4,612.0,4,24300,Mixed,True,True,True,False,True,True,0,0,0,616.0,0.0102838063,0.0102170284,6.6778e-05,0.4056761269,0.0253497942,2023-01-30/2023-02-05,0,1,night,long,many,many,high,medium,1,0,0
KFC Palestine,Cafes/Restaurants,59900,1674518400000,Tuesday,1,reel,تشيزرلا.. اطلق العنان لشهيتك 🥰,36,0,1,1298.0,5,42700,Arabic,True,True,False,False,False,True,0,0,0,1303.0,0.0217529215,0.0216694491,8.34725e-05,0.7128547579000001,0.0305152225,2023-01-23/2023-01-29,0,1,night,short,none,few,high,medium,1,1,1
KFC Palestine,Cafes/Restaurants,59900,1673481600000,Thursday,1,reel,جديد من دجاج كنتاكي.. ساندويش تشيزرلا.. اطلق العنان لشهيتك 😅 تشييييزرلاااا.. ساندويش كبييير.. كله جبنة وخطير 🧀 الآن في جميع فروع دجاج كنتاكي 😍 زورونا في فروعنا، أو اطلبوها من خلال الاتصال على الرقم: 170088777 📞 022948805 📞 #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,459,22,7,1060.0,10,748000,Mixed,True,True,True,False,True,True,0,0,0,1070.0,0.0178631052,0.0176961603,0.00016694490000000001,12.4874791319,0.0014304813,2023-01-09/2023-01-15,0,1,night,long,many,many,high,medium,1,1,1
KFC Palestine,Cafes/Restaurants,59900,1673395200000,Wednesday,1,reel,جانب من افتتاح فرع دجاج كنتاكي الثاني في مدينة جنين 📍 شارع أبو بكر - تاج مول - الطابق الثالث أهلاً وسهلاً فيكم 😍 #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,330,22,2,438.0,3,18700,Mixed,True,True,True,False,True,True,0,0,0,441.0,0.0073622705,0.007312187,5.00835e-05,0.31218697830000003,0.0235828877,2023-01-09/2023-01-15,0,1,night,long,many,few,high,medium,1,0,0
KFC Palestine,Cafes/Restaurants,59900,1673222400000,Monday,1,reel,Hello Birzeit - أهلاً بيرزيت جانب من افتتاح الفرع 17 لدجاج كنتاكي في فلسطين 📍 بيرزيت - الشارع الرئيسي - مقابل جامعة بيرزيت #دجاج #كنتاكي #لذيذ #يمي #فلسطين #رام_الله #طولكرم #جنين #قلقيلية #الخليل #نابلس #بيت_لحم #حوارة #اريحا #توصيل kfc #palestine #yummy #delicious #follow #like #delivery #توصيل_طلبات,337,22,1,537.0,4,23200,Mixed,True,True,True,False,True,True,0,0,0,541.0,0.0090317195,0.0089649416,6.6778e-05,0.38731218700000003,0.0233189655,2023-01-09/2023-01-15,0,1,night,long,many,few,high,medium,1,0,0
Pardo Cafe,Cafes/Restaurants,7400,1778112000000,Thursday,1,reel,"Fresh, vibrant, and full of flavor 🍃🍓 Because salads can be exciting too. 📍Nablus – Opposite Al-Najah North Gate 📞 Call: #55555",133,0,4,106.0,0,10900,English,True,False,True,False,False,False,1,0,0,106.0,0.0143243243,0.0143243243,0.0,1.472972973,0.0097247706,2026-05-04/2026-05-10,0,1,night,medium,none,many,high,small,1,1,0
Pardo Cafe,Cafes/Restaurants,7400,1777939200000,Tuesday,1,reel,Step away from the rush Find your calm at Pardo ✨ 📍Nablus- Opposite the North Gate of Al-Najah Academy 📞 #55555,122,0,2,65.0,0,14100,English,True,False,True,False,False,False,1,0,0,65.0,0.0087837838,0.0087837838,0.0,1.9054054054,0.0046099291,2026-05-04/2026-05-10,0,1,night,medium,none,few,high,small,1,1,0
Pardo Cafe,Cafes/Restaurants,7400,1777766400000,Sunday,1,reel,"Fresh. Crisp. Pure refreshment. A classic mojito, elevated the PARDO way. Step into the experience. 💛 📍Nablus – Opposite Al-Najah North Gate 📞 #55555",169,0,2,25.0,0,5412,English,True,True,True,False,False,False,1,0,0,25.0,0.0033783784,0.0033783784,0.0,0.7313513514000001,0.0046193644,2026-04-27/2026-05-03,0,1,night,long,none,few,medium,small,0,1,0
Pardo Cafe,Cafes/Restaurants,7400,1778284800000,Saturday,1,post,"Golden, flaky, and filled with love 🥐✨ A sweet bite you won't forget 📍Nablus- Opposite the North Gate of Al-Najah Academy 📞 #55555",145,0,3,45.0,0,12500,English,True,True,True,False,False,False,1,0,0,45.0,0.0060810811,0.0060810811,0.0,1.6891891892,0.0036000000000000003,2026-05-04/2026-05-10,0,0,night,long,none,few,high,small,1,1,0
Pardo Cafe,Cafes/Restaurants,7400,1778457600000,Monday,1,post,Pretty. Refreshing. Iconic 💕✨ Meet your new favorite mocktail 📍Nablus- Opposite the North Gate of Al-Najah Academy 📞 #55555,136,0,3,45.0,0,12500,English,True,True,True,False,False,False,1,0,0,45.0,0.0060810811,0.0060810811,0.0,1.6891891892,0.0036000000000000003,2026-05-11/2026-05-17,0,0,night,medium,none,few,high,small,1,1,0
Pardo Cafe,Cafes/Restaurants,7400,1778630400000,Wednesday,1,post,"Creamy. Savory. Unforgettable. 🤍 Alfredo, but make it irresistible. 📍Nablus- Opposite the North Gate of Al-Najah Academy 📞 #55555",146,0,2,24.0,0,12500,English,True,True,True,False,False,False,1,0,0,24.0,0.0032432432000000003,0.0032432432000000003,0.0,1.6891891892,0.0019200000000000003,2026-05-11/2026-05-17,0,0,night,long,none,few,medium,small,0,1,0
Pardo Cafe,Cafes/Restaurants,7400,1778803200000,Friday,1,reel,A taste of luxury in every frame. ✨ Step into the world of Pardo Café. 📍Nablus- Opposite Al-Najah North Gate 📞 #55555,130,0,1,137.0,0,16000,English,True,False,True,False,False,False,1,0,0,137.0,0.018513513500000002,0.018513513500000002,0.0,2.1621621622,0.008562499999999999,2026-05-11/2026-05-17,0,1,night,medium,none,few,high,small,1,1,0
Pardo Cafe,Cafes/Restaurants,7400,1778976000000,Sunday,1,post,"Golden layers, baked to perfection. 🥐✨ Freshly made mornings begin at Pardo Café.",89,0,2,7.0,0,12500,English,False,True,False,False,False,False,1,0,0,7.0,0.0009459459,0.0009459459,0.0,1.6891891892,0.0005600000000000001,2026-05-11/2026-05-17,0,0,night,medium,none,few,medium,small,0,1,0
Orgada Burgers,Cafes/Restaurants,163000,1777593600000,Friday,1,post,الفخامة مش بس اسم… الفخامة طعم وتفاصيل ❤️🍄 استمتع بقطعة لحم مشوية 150g مع المشروم الفريش وصوص المشروم الأبيض الغني، مغطاة بجبنة الموزاريلا. كل لقمة من Mushroom White Beef هي حكاية لحالها! #burgers,223,1,3,11.0,2,12000,Arabic,False,True,False,False,False,True,0,0,0,13.0,7.97546e-05,6.74847e-05,1.2269900000000001e-05,0.0736196319,0.0010833333,2026-04-27/2026-05-03,0,0,night,long,few,few,low,large,0,0,0
Orgada Burgers,Cafes/Restaurants,163000,1777680000000,Saturday,1,post,كل عام وكل سواعد البلد بألف خير! بعد تعب الشغل، ما في أحلى من وجبة جمعة بتعدل المزاج من أورجادا…,105,0,1,9.0,1,12000,Arabic,False,False,False,False,False,True,0,0,0,10.0,6.13497e-05,5.5214700000000005e-05,6.1350000000000006e-06,0.0736196319,0.0008333333,2026-04-27/2026-05-03,0,0,night,medium,none,few,low,large,0,0,0
Orgada Burgers,Cafes/Restaurants,163000,1777766400000,Sunday,1,post,مين حكى إنه الكولسلو بس… سلطة؟ 😮 جرب Crispy Coleslaw من أورجادا وعيش تجربة مقرمشة مع صوص الكولسلو الكريمي والخضار الفريش ❤️ وجبة بتعدل المزاج وتعطيك الطاقة اللي بتحتاجها. 1700405060 ☎️,214,0,4,8.0,0,12000,Arabic,True,True,False,False,False,True,0,0,0,8.0,4.9079800000000004e-05,4.9079800000000004e-05,0.0,0.0736196319,0.0006666667,2026-04-27/2026-05-03,0,0,night,long,none,many,low,large,0,0,0
Orgada Burgers,Cafes/Restaurants,163000,1773014400000,Monday,1,reel,الدقة في كل خطوة… لنقدم لك الأفضل 🍔😍 في أورجادا، كل قطعة برجر هي حكاية بتحضير تبدأ من الشواية وتخلص بقلبك. #OrgadaBurgers #BurgerLovers #برجر_فلسطين,175,3,2,28.0,0,14000,Arabic,False,True,False,False,True,True,0,0,0,28.0,0.0001717791,0.0001717791,0.0,0.0858895706,0.002,2026-03-09/2026-03-15,0,1,night,long,few,few,low,large,0,0,0
Orgada Burgers,Cafes/Restaurants,163000,1776211200000,Wednesday,1,reel,خليها بينا 😮 #orgadaburgers #برجر,37,2,1,0.0,8,12000,Arabic,False,False,False,False,False,True,0,0,0,8.0,4.9079800000000004e-05,0.0,4.9079800000000004e-05,0.0736196319,0.0006666667,2026-04-13/2026-04-19,0,1,night,short,few,few,low,large,0,0,0
Orgada Burgers,Cafes/Restaurants,163000,1776384000000,Friday,1,reel,🔥 جوعان؟ الحل بسيط! اطلب عبر Orgada Burgers Wheels 🍔 واحصل على توصيل مجاني 🚀 للطلبات 50 شيكل وأكثر ✴️ الخصم تلقائي داخل التطبيق ✳️ الحملة تشمل جميع فروع أورجادا 🤍 #برجر #رام_الله #نابلس #توصيل,234,4,8,73.0,17,12000,Arabic,True,True,True,False,False,True,0,0,0,90.0,0.0005521472,0.0004478528,0.00010429450000000001,0.0736196319,0.007500000000000001,2026-04-13/2026-04-19,0,1,night,long,few,many,medium,large,0,0,1
Orgada Burgers,Cafes/Restaurants,163000,1776556800000,Sunday,1,reel,مبارح خلص.. بس اليوم، وبكرا التوصيل مجاني!!,43,0,2,22.0,1,6300,Arabic,True,True,False,False,False,True,0,0,0,23.0,0.00014110430000000002,0.0001349693,6.1350000000000006e-06,0.038650306700000005,0.0036507937,2026-04-13/2026-04-19,0,1,night,short,none,few,low,large,0,0,0
Orgada Burgers,Cafes/Restaurants,163000,1777161600000,Sunday,1,post,🍗✨ صوت القرمشة بناديكم! بوكس اللمة من أورجادا هو الحل المثالي لكل جمعة. دجاج مقرمش، بطاطس ذهبية، وتشكيلة صوصات تخلي كل لقمة حكاية 😄,154,0,4,9.0,0,12000,Arabic,False,True,False,False,False,True,0,0,0,9.0,5.5214700000000005e-05,5.5214700000000005e-05,0.0,0.0736196319,0.00075,2026-04-20/2026-04-26,0,0,night,long,none,many,low,large,0,0,0
Orgada Burgers,Cafes/Restaurants,163000,1777334400000,Tuesday,1,post,🤤🔥 عندك أصحاب الدايت؟ المنظر لا يقاوم! استمتع بأقوى طعم من أورجادا برجر. اطلبها الآن وعيش اللحظة! 1700405060 ☎️,124,0,4,12.0,0,12000,Arabic,True,True,False,False,False,True,0,0,0,12.0,7.36196e-05,7.36196e-05,0.0,0.0736196319,0.001,2026-04-27/2026-05-03,0,0,night,medium,none,many,low,large,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1778198400000,Friday,1,post,مطعم نور - تفاصيل الصفحة والموقع,33,0,0,10.0,1,12500,Arabic,False,False,True,False,False,True,0,0,0,11.0,0.00025,0.0002272727,2.2727300000000002e-05,0.2840909091,0.00088,2026-05-04/2026-05-10,0,0,night,short,none,none,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1777507200000,Thursday,1,post,تعريف بالمطعم والأجواء العائلية,31,0,0,10.0,1,12500,Mixed,False,True,True,True,False,True,0,0,0,11.0,0.00025,0.0002272727,2.2727300000000002e-05,0.2840909091,0.00088,2026-04-27/2026-05-03,0,0,night,short,none,none,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1776816000000,Wednesday,1,reel,مشاوي نور - تجربة رايقة,24,0,0,4.0,1,426,Arabic,True,True,True,False,False,True,0,0,0,5.0,0.00011363640000000001,9.09091e-05,2.2727300000000002e-05,0.009681818200000001,0.0117370892,2026-04-20/2026-04-26,0,1,night,short,none,none,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1776124800000,Tuesday,1,post,شيش طاووق,10,0,0,123.0,1,12500,Arabic,False,True,True,False,False,True,0,0,0,124.0,0.0028181818,0.0027954545,2.2727300000000002e-05,0.2840909091,0.00992,2026-04-13/2026-04-19,0,0,night,short,none,none,medium,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1775433600000,Monday,1,post,كوكتيلات وعصائر طازجة,22,0,0,105.0,1,12500,Arabic,False,True,True,False,False,True,0,0,0,106.0,0.0024090909,0.0023863636,2.2727300000000002e-05,0.2840909091,0.008480000000000001,2026-04-06/2026-04-12,0,0,night,short,none,none,medium,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1774742400000,Sunday,1,post,جمعة مباركة - وجبة كرسبي,27,0,0,92.0,1,12500,Arabic,False,True,True,True,False,True,0,0,0,93.0,0.0021136364,0.0020909091,2.2727300000000002e-05,0.2840909091,0.00744,2026-03-23/2026-03-29,0,0,night,short,none,none,medium,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1774051200000,Saturday,1,reel,مسخن فلسطيني,12,0,0,1.0,1,15000,Arabic,True,True,True,False,True,True,0,0,0,2.0,4.54545e-05,2.2727300000000002e-05,2.2727300000000002e-05,0.3409090909,0.0001333333,2026-03-16/2026-03-22,0,1,night,short,none,none,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1773360000000,Friday,1,post,نصف دجاجة مشوية,16,0,0,10.0,1,12500,Arabic,False,True,True,False,False,True,0,0,0,11.0,0.00025,0.0002272727,2.2727300000000002e-05,0.2840909091,0.00088,2026-03-09/2026-03-15,0,0,night,short,none,none,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1772668800000,Thursday,1,reel,جمبري مقلي,10,0,0,1.0,3,12500,Arabic,True,True,True,False,False,True,0,0,0,4.0,9.09091e-05,2.2727300000000002e-05,6.81818e-05,0.2840909091,0.00032,2026-03-02/2026-03-08,0,1,night,short,none,none,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1772236800000,Saturday,1,reel,جمعة مباركة - جمبري,21,0,0,17.0,1,10000,Arabic,True,True,True,True,False,True,0,0,0,18.0,0.0004090909,0.0003863636,2.2727300000000002e-05,0.2272727273,0.0018000000000000002,2026-02-23/2026-03-01,0,1,night,short,none,none,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1772150400000,Friday,1,post,كباب,4,0,0,16.0,0,12500,Arabic,True,True,True,False,False,True,0,0,0,16.0,0.0003636364,0.0003636364,0.0,0.2840909091,0.00128,2026-02-23/2026-03-01,0,0,night,short,none,none,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1778198400000,Friday,1,post,جمعة مباركة - سلطة سيزر,26,0,0,2.0,1,12500,Arabic,True,True,True,True,False,True,1,0,0,3.0,6.81818e-05,4.54545e-05,2.2727300000000002e-05,0.2840909091,0.00024000000000000003,2026-05-04/2026-05-10,0,0,night,short,none,none,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1777766400000,Sunday,1,post,شاورما مطعم نور - كووول لتشبع 😋 تجربة رايقة .. ومناخ لا يقاوم 😌 📍البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,275,0,4,4.0,1,12500,Arabic,True,True,True,False,False,True,0,0,0,5.0,0.00011363640000000001,9.09091e-05,2.2727300000000002e-05,0.2840909091,0.0004,2026-04-27/2026-05-03,0,0,night,long,none,many,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1777334400000,Tuesday,1,reel,شيش طاووق البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,208,0,0,123.0,1,426,Arabic,True,True,True,False,False,True,0,0,0,124.0,0.0028181818,0.0027954545,2.2727300000000002e-05,0.009681818200000001,0.2910798122,2026-04-27/2026-05-03,0,1,night,long,none,none,medium,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1776902400000,Thursday,1,post,عصائر مطعم نور البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,213,0,0,105.0,1,12500,Arabic,True,True,True,False,False,True,0,0,0,106.0,0.0024090909,0.0023863636,2.2727300000000002e-05,0.2840909091,0.008480000000000001,2026-04-20/2026-04-26,0,0,night,long,none,none,medium,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1776470400000,Saturday,1,post,جمعة مباركة البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,219,0,0,92.0,1,12500,Arabic,True,True,True,True,False,True,0,0,0,93.0,0.0021136364,0.0020909091,2.2727300000000002e-05,0.2840909091,0.00744,2026-04-13/2026-04-19,0,0,night,long,none,none,medium,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1776038400000,Monday,1,post,كل ما تكبر .. في مطعم نور 😋 تجربة رايقة .. ومناخ لا يقاوم 😌 📍البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,279,0,4,1.0,1,12500,Arabic,True,True,True,False,False,True,0,0,0,2.0,4.54545e-05,2.2727300000000002e-05,2.2727300000000002e-05,0.2840909091,0.00016,2026-04-13/2026-04-19,0,0,night,long,none,many,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1775606400000,Wednesday,1,reel,مسخن يليق من مطعم نور 😋 تجربة رايقة .. ومناخ لا يقاوم 😌 📍البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,266,0,4,3.0,1,15000,Arabic,True,True,True,False,True,True,0,0,0,4.0,9.09091e-05,6.81818e-05,2.2727300000000002e-05,0.3409090909,0.0002666667,2026-04-06/2026-04-12,0,1,night,long,none,many,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1775174400000,Friday,1,post,دجاج مشوي تجربة رايقة .. ومناخ لا يقاوم 😌 📍البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,252,0,2,10.0,1,12500,Arabic,True,True,True,False,False,True,0,0,0,11.0,0.00025,0.0002272727,2.2727300000000002e-05,0.2840909091,0.00088,2026-03-30/2026-04-05,0,0,night,long,none,few,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1774742400000,Sunday,1,reel,اكل البحري - في مطعم نور 😋 تجربة رايقة .. ومناخ لا يقاوم 😌 📍البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,271,0,4,1.0,3,12500,Arabic,True,True,True,False,False,True,0,0,0,4.0,9.09091e-05,2.2727300000000002e-05,6.81818e-05,0.2840909091,0.00032,2026-03-23/2026-03-29,0,1,night,long,none,many,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1774310400000,Tuesday,1,reel,جمعة مباركة البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,219,0,0,17.0,1,10000,Arabic,True,True,True,True,False,True,0,0,0,18.0,0.0004090909,0.0003863636,2.2727300000000002e-05,0.2272727273,0.0018000000000000002,2026-03-23/2026-03-29,0,1,night,long,none,none,low,medium,0,0,0
